Unnamed: 0,country,year,disorder_Demonstrations,disorder_Political violence,disorder_Political violence; Demonstrations,disorder_Strategic developments,event_Battles,event_Explosions/Remote violence,event_Protests,event_Riots,event_Strategic developments,event_Violence against civilians,perpetrator_Civilians,perpetrator_External/Other forces,perpetrator_Identity militia,perpetrator_Political militia,perpetrator_Protesters,perpetrator_Rebel group,perpetrator_Rioters,perpetrator_State forces,target_Civilians,target_External/Other forces,target_Identity militia,target_Political militia,target_Protesters,target_Rebel group,target_Rioters,target_State forces,fatalities,iso3_o,iso3_d,distw_arithmetic,contig,comlang_off,comlang_ethno,gdp_o,gdp_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_imf_o,tradeflow_imf_d,dyad,tradeflow_baci_synthetic_flag,tradeflow_comtrade_o_synthetic_flag,tradeflow_comtrade_d_synthetic_flag,tradeflow_imf_o_synthetic_flag,tradeflow_imf_d_synthetic_flag,combined_trade_baci
20952,Burkina Faso,2000,2,1,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,4,BFA,TGO,772.0,1.0,1.0,1.0,2610959.104,1294250.24,3171.85,2562.284,3080.545,439.044,2601.493,7475.0,BFA_TGO,0.0,0.0,0.0,0.0,1.0,13143.971
20998,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,BEN,758.0,1.0,1.0,1.0,2812845.568,2499269.376,1738.587,1228.055,1699.547,9222.0,1463.225,9591.0,BEN_BFA,0.0,0.0,1.0,0.0,1.0,3730.267
21020,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,CIV,746.0,1.0,1.0,1.0,2812845.568,10545285.12,16468.762,4399.353,15930.325,752.74,12863.309,751.102,BFA_CIV,0.0,0.0,0.0,0.0,0.0,188990.731
21057,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,GHA,691.0,1.0,0.0,0.0,2812845.568,5314871.808,4379.448,995.408,4379.45,48132.04,4072.637,48132.039,BFA_GHA,0.0,0.0,0.0,0.0,0.0,11950.545
21059,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,GIN,1268.0,0.0,1.0,1.0,2812845.568,2833442.816,102.082,102.082,6771.0,6163.0,6623.0,6445.0,BFA_GIN,0.0,1.0,1.0,1.0,1.0,223.735
21061,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,GMB,1569.0,0.0,0.0,0.0,2812845.568,687410.624,2767.0,,2447.0,3757.0,2107.0,5049.0,BFA_GMB,1.0,1.0,1.0,1.0,1.0,4808.0
21062,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,GNB,1447.0,0.0,0.0,0.0,2812845.568,392278.176,2349.0,,2121.0,3157.0,1691.0,4236.0,BFA_GNB,1.0,1.0,1.0,1.0,1.0,3783.0
21098,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,LBR,1126.0,0.0,0.0,0.0,2812845.568,515000.0,2900.0,,2755.0,3474.0,2134.0,4928.0,BFA_LBR,1.0,1.0,1.0,1.0,1.0,4869.0
21116,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,MLI,598.0,1.0,1.0,0.0,2812845.568,2629739.008,8285.018,8218.892,8540.612,5657.753,7048.199,5657.754,BFA_MLI,0.0,0.0,0.0,0.0,0.0,13046.346000000001
21131,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,NER,651.0,1.0,1.0,1.0,2812845.568,1945327.488,8839.058,6700.596,9740.763,7723.125,8945.232,7735.174,BFA_NER,0.0,0.0,0.0,0.0,0.0,10073.597000000002
21133,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,NGA,1060.0,0.0,0.0,0.0,2812845.568,44138012.672,610.735,102.539,532.772,14714.0,163.839,19329.0,BFA_NGA,0.0,0.0,1.0,0.0,1.0,11430.058
21164,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,SEN,1659.0,0.0,1.0,1.0,2812845.568,4877601.792,305.326,219.7,286.079,7173.0,204.765,7183.0,BFA_SEN,0.0,0.0,1.0,0.0,1.0,4211.831
21168,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,SLE,1257.0,0.0,0.0,0.0,2812845.568,1079478.4,3826.0,,3354.0,4263.0,2932.0,6115.0,BFA_SLE,1.0,1.0,1.0,1.0,1.0,6917.0
21183,Burkina Faso,2001,27,4,0,0,2,0,17,10,0,2,0,0,0,2,17,0,10,2,2,0,0,2,0,0,0,14,3,BFA,TGO,772.0,1.0,1.0,1.0,2812845.568,1332328.96,2731.401,640.974,2533.498,842.371,2133.584,842.097,BFA_TGO,0.0,0.0,0.0,0.0,0.0,29444.497000000003
21229,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,BEN,758.0,1.0,1.0,1.0,3205592.32,2807657.472,924.874,483.616,890.591,10504.0,884.233,10867.0,BEN_BFA,0.0,0.0,1.0,0.0,1.0,3302.5330000000004
21251,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,CIV,746.0,1.0,1.0,1.0,3205592.32,11486664.704,13084.535,5645.0,12439.862,1125.091,12352.002,1152.785,BFA_CIV,0.0,0.0,0.0,0.0,0.0,161533.875
21288,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,GHA,691.0,1.0,0.0,0.0,3205592.32,6166197.248,4747.926,959.491,4747.927,89144.267,4714.425,89144.266,BFA_GHA,0.0,0.0,0.0,0.0,0.0,11330.944
21290,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,GIN,1268.0,0.0,1.0,1.0,3205592.32,2949637.12,332.832,331.359,326.966,6794.0,7427.0,7063.0,BFA_GIN,0.0,0.0,1.0,1.0,1.0,7723.832
21292,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,GMB,1569.0,0.0,0.0,0.0,3205592.32,578235.328,2940.0,,2687.0,3786.0,2193.0,5275.0,BFA_GMB,1.0,1.0,1.0,1.0,1.0,4831.0
21293,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,GNB,1447.0,0.0,0.0,0.0,3205592.32,415843.488,2657.0,,2373.0,3431.0,1991.0,4658.0,BFA_GNB,1.0,1.0,1.0,1.0,1.0,4181.0
21329,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,LBR,1126.0,0.0,0.0,0.0,3205592.32,536000.0,3285.0,,3134.0,3864.0,2368.0,5477.0,BFA_LBR,1.0,1.0,1.0,1.0,1.0,5422.0
21347,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,MLI,598.0,1.0,1.0,0.0,3205592.32,3342824.192,5310.682,5212.393,5603.795,2368.309,5564.226,2368.309,BFA_MLI,0.0,0.0,0.0,0.0,0.0,12864.872
21362,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,NER,651.0,1.0,1.0,1.0,3205592.32,2170481.408,4858.527,3984.151,3582.036,4833.8,3556.732,4817.117,BFA_NER,0.0,0.0,0.0,0.0,0.0,5990.585
21364,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,NGA,1060.0,0.0,0.0,0.0,3205592.32,59116867.584,1436.442,62.595,1400.881,1118.1,1390.985,1115.977,BFA_NGA,0.0,0.0,0.0,0.0,0.0,5790.625
21395,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,SEN,1659.0,0.0,1.0,1.0,3205592.32,5333862.4,344.869,323.66,247.189,100.353,245.483,7890.0,BFA_SEN,0.0,0.0,0.0,0.0,1.0,8316.232
21399,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,SLE,1257.0,0.0,0.0,0.0,3205592.32,1239004.288,4557.0,,3935.0,4970.0,3298.0,6816.0,BFA_SLE,1.0,1.0,1.0,1.0,1.0,8007.0
21414,Burkina Faso,2002,19,3,0,0,1,0,7,13,0,1,0,0,0,2,7,0,12,1,1,0,0,1,0,0,1,16,1,BFA,TGO,772.0,1.0,1.0,1.0,3205592.32,1474630.144,8262.787,1403.389,6812.287,3431.154,6764.102,3410.843,BFA_TGO,0.0,0.0,0.0,0.0,0.0,40408.619
21461,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,BEN,758.0,1.0,1.0,1.0,4205691.136,3557229.824,9554.043,1349.64,9527.023,380.32,9534.922,377.855,BEN_BFA,0.0,0.0,0.0,0.0,0.0,84377.516
21483,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,CIV,746.0,1.0,1.0,1.0,4205691.136,13737482.24,7131.934,5785.801,6220.242,1362.418,6225.394,1341.043,BFA_CIV,0.0,0.0,0.0,0.0,0.0,123075.21399999999
21520,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,GHA,691.0,1.0,0.0,0.0,4205691.136,7632720.896,84889.917,7111.737,84691.702,288.177,84762.0,288.177,BFA_GHA,0.0,0.0,0.0,0.0,0.0,113906.244
21522,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,GIN,1268.0,0.0,1.0,1.0,4205691.136,3446442.24,618.029,618.029,618.028,8805.0,10015.0,8632.0,BFA_GIN,0.0,0.0,1.0,1.0,1.0,767.86
21524,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,GMB,1569.0,0.0,0.0,0.0,4205691.136,487038.688,3194.0,21.111,2835.0,4367.0,2554.0,5945.0,BFA_GMB,1.0,1.0,1.0,1.0,1.0,5042.0
21525,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,GNB,1447.0,0.0,0.0,0.0,4205691.136,476388.256,3358.0,6.043,2865.0,4359.0,2585.0,5791.0,BFA_GNB,1.0,1.0,1.0,1.0,1.0,5262.0
21561,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,LBR,1126.0,0.0,0.0,0.0,4205691.136,409000.0,3676.0,0.0,3273.0,4111.0,2727.0,5847.0,BFA_LBR,1.0,1.0,1.0,1.0,1.0,5671.0
21579,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,MLI,598.0,1.0,1.0,0.0,4205691.136,4362439.68,13417.913,13116.995,11529.045,7893.971,11538.537,7893.971,BFA_MLI,0.0,0.0,0.0,0.0,0.0,22491.861
21594,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,NER,651.0,1.0,1.0,1.0,4205691.136,2731416.32,13298.809,12901.11,11633.395,11270.33,11642.973,10705.432,BFA_NER,0.0,0.0,0.0,0.0,0.0,17085.343999999997
21596,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,NGA,1060.0,0.0,0.0,0.0,4205691.136,67655839.744,1678.674,303.632,183.856,1560.667,183.929,1559.654,BFA_NGA,0.0,0.0,0.0,0.0,0.0,4979.157
21627,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,SEN,1659.0,0.0,1.0,1.0,4205691.136,6858952.704,202.257,202.18,161.485,10688.0,161.562,10160.0,BFA_SEN,0.0,0.0,1.0,0.0,1.0,31790.568000000003
21631,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,SLE,1257.0,0.0,0.0,0.0,4205691.136,1371442.56,5542.0,,5118.0,6308.0,4298.0,8347.0,BFA_SLE,1.0,1.0,1.0,1.0,1.0,9851.0
21646,Burkina Faso,2003,2,2,0,2,0,0,2,2,2,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,1,0,BFA,TGO,772.0,1.0,1.0,1.0,4205691.136,1673690.368,154139.963,19791.947,153817.574,5405.739,153945.203,5404.656,BFA_TGO,0.0,0.0,0.0,0.0,0.0,265341.619
21693,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,BEN,758.0,1.0,1.0,1.0,4838551.04,4050870.016,7287.833,3533.468,7240.303,15982.0,7232.651,259.026,BEN_BFA,0.0,0.0,1.0,0.0,0.0,72067.03600000001
21715,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,CIV,746.0,1.0,1.0,1.0,4838551.04,15481092.096,33490.263,15117.784,34359.757,337.672,34323.344,327.798,BFA_CIV,0.0,0.0,0.0,0.0,0.0,227744.044
21752,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,GHA,691.0,1.0,0.0,0.0,4838551.04,8881419.264,66151.397,7763.503,66151.394,19966.0,66081.211,25952.0,BFA_GHA,0.0,0.0,1.0,0.0,1.0,91820.69099999999
21754,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,GIN,1268.0,0.0,1.0,1.0,4838551.04,3666349.056,161.812,161.812,160.997,9921.0,11547.0,9585.0,BFA_GIN,0.0,0.0,1.0,1.0,1.0,10124.812
21756,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,GMB,1569.0,0.0,0.0,0.0,4838551.04,578785.6,3839.0,0.0,3460.0,5053.0,3115.0,6719.0,BFA_GMB,1.0,1.0,1.0,1.0,1.0,6109.0
21757,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,GNB,1447.0,0.0,0.0,0.0,4838551.04,531109.344,3967.0,,3414.0,5033.0,3019.0,6604.0,BFA_GNB,1.0,1.0,1.0,1.0,1.0,6163.0
21793,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,LBR,1126.0,0.0,0.0,0.0,4838551.04,467000.0,4195.0,,3867.0,4931.0,3164.0,6681.0,BFA_LBR,1.0,1.0,1.0,1.0,1.0,6525.0
21811,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,MLI,598.0,1.0,1.0,0.0,4838551.04,4874178.56,16451.863,14151.093,3294.284,15731.006,3290.839,15731.005,BFA_MLI,0.0,0.0,0.0,0.0,0.0,22941.667
21826,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,NER,651.0,1.0,1.0,1.0,4838551.04,3052898.56,23293.979,13540.707,14776.682,25655.776,14760.977,14369.143,BFA_NER,0.0,0.0,0.0,0.0,0.0,26145.064
21828,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,NGA,1060.0,0.0,0.0,0.0,4838551.04,87845404.672,446.294,446.294,446.294,26689.0,445.782,1946.356,BFA_NGA,0.0,0.0,1.0,0.0,0.0,3397.765
21859,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,SEN,1659.0,0.0,1.0,1.0,4838551.04,8031344.128,415.136,402.144,358.926,12316.0,358.519,11795.0,BFA_SEN,0.0,0.0,1.0,0.0,1.0,33807.172999999995
21863,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,SLE,1257.0,0.0,0.0,0.0,4838551.04,1431208.704,6331.0,26.953,5690.0,6829.0,4889.0,9183.0,BFA_SLE,1.0,1.0,1.0,1.0,1.0,6447.786
21878,Burkina Faso,2004,1,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,106,BFA,TGO,772.0,1.0,1.0,1.0,4838551.04,1937074.56,186090.768,7433.565,183907.199,18107.453,183711.891,18049.176,BFA_TGO,0.0,0.0,0.0,0.0,0.0,274577.43
21925,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,BEN,751.0,1.0,1.0,1.0,5462709.248,4358016.0,2907.677,597.897,2693.789,259.487,2013.202,17857.0,BEN_BFA,0.0,0.0,0.0,0.0,1.0,77719.44099999999
21947,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,CIV,753.0,1.0,1.0,1.0,5462709.248,17084928.0,32832.729,14067.079,34734.799,869.149,14563.153,878.349,BFA_CIV,0.0,0.0,0.0,0.0,0.0,275265.721
21984,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,GHA,685.0,1.0,0.0,0.0,5462709.248,10731883.52,55171.934,5565.785,55175.874,23014.0,13794.767,29868.0,BFA_GHA,0.0,0.0,1.0,0.0,1.0,119988.21100000001
21986,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,GIN,1277.0,0.0,1.0,1.0,5462709.248,2937072.128,148.583,148.583,148.583,10032.0,11409.0,9686.0,BFA_GIN,0.0,0.0,1.0,1.0,1.0,288.868
21988,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,GMB,1576.0,0.0,0.0,0.0,5462709.248,624174.016,4324.0,5.49,3860.0,5499.0,3521.0,7386.0,BFA_GMB,1.0,1.0,1.0,1.0,1.0,6728.0
21989,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,GNB,1455.0,0.0,0.0,0.0,5462709.248,586791.808,4417.0,0.509,3877.0,5606.0,3620.0,7380.0,BFA_GNB,1.0,1.0,1.0,1.0,1.0,6786.0
22025,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,LBR,1135.0,0.0,0.0,0.0,5462709.248,542000.0,4783.0,,4356.0,5673.0,3743.0,7645.0,BFA_LBR,1.0,1.0,1.0,1.0,1.0,7430.0
22043,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,MLI,606.0,1.0,1.0,0.0,5462709.248,5305317.376,10123.698,9731.913,6057.97,7669.288,5822.912,7669.286,BFA_MLI,0.0,0.0,0.0,0.0,0.0,17373.044
22058,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,NER,652.0,1.0,1.0,1.0,5462709.248,3405134.592,11672.131,10477.126,7589.685,10448.543,7232.476,10448.545,BFA_NER,0.0,0.0,0.0,0.0,0.0,17621.608
22060,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,NGA,1056.0,0.0,0.0,0.0,5462709.248,112248324.096,598.48,152.31,598.48,31837.0,550.175,1947.313,BFA_NGA,0.0,0.0,1.0,0.0,0.0,3210.07
22091,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,SEN,1667.0,0.0,1.0,1.0,5462709.248,8707014.656,312.513,241.348,241.377,13533.0,396.042,12941.0,BFA_SEN,0.0,0.0,1.0,0.0,1.0,17716.298
22095,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,SLE,1266.0,0.0,0.0,0.0,5462709.248,1627853.056,7210.0,,6521.0,7750.0,5596.0,10440.0,BFA_SLE,1.0,1.0,1.0,1.0,1.0,12420.0
22110,Burkina Faso,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BFA,TGO,770.0,1.0,1.0,1.0,5462709.248,2115154.048,137290.996,13835.738,136148.614,2771.311,21693.252,2786.388,BFA_TGO,0.0,0.0,0.0,0.0,0.0,241725.67200000002
22157,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,BEN,751.0,1.0,1.0,1.0,5844669.952,4705087.488,248.527,248.527,30277.0,248.535,4387.728,248.534,BEN_BFA,0.0,1.0,0.0,0.0,0.0,8302.487
22179,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,CIV,753.0,1.0,1.0,1.0,5844669.952,17800888.32,853.967,194.576,51992.0,885.636,15589.317,880.667,BFA_CIV,0.0,1.0,0.0,0.0,0.0,297495.311
22216,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,GHA,685.0,1.0,0.0,0.0,5844669.952,20410331.136,4708.623,4191.953,42845.0,4799.948,15658.931,4799.948,BFA_GHA,0.0,1.0,0.0,0.0,0.0,460719.91400000005
22218,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,GIN,1277.0,0.0,1.0,1.0,5844669.952,2821346.56,11071.0,0.176,11164.0,10568.0,11941.0,10113.0,BFA_GIN,1.0,1.0,1.0,1.0,1.0,20219.0
22220,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,GMB,1576.0,0.0,0.0,0.0,5844669.952,655068.096,4615.0,,4143.0,6064.0,3812.0,8004.0,BFA_GMB,1.0,1.0,1.0,1.0,1.0,7213.0
22221,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,GNB,1455.0,0.0,0.0,0.0,5844669.952,591829.888,4532.0,,4177.0,5803.0,3617.0,7867.0,BFA_GNB,1.0,1.0,1.0,1.0,1.0,7090.0
22257,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,LBR,1135.0,0.0,0.0,0.0,5844669.952,604028.608,5246.0,,4785.0,6119.0,4044.0,8174.0,BFA_LBR,1.0,1.0,1.0,1.0,1.0,8159.0
22275,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,MLI,606.0,1.0,1.0,0.0,5844669.952,6122643.968,16552.456,14994.35,54088.0,17140.418,11089.71,17140.42,BFA_MLI,0.0,1.0,0.0,0.0,0.0,28465.915999999997
22291,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,NER,652.0,1.0,1.0,1.0,5844669.952,3646727.936,8798.335,6073.88,29926.0,9393.988,13179.825,9393.984,BFA_NER,0.0,1.0,0.0,0.0,0.0,11248.857
22293,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,NGA,1056.0,0.0,0.0,0.0,5844669.952,145429807.104,56079.0,6.864,46880.0,36147.0,741.648,1948.394,BFA_NGA,1.0,1.0,1.0,0.0,0.0,183721.0
22324,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,SEN,1667.0,0.0,1.0,1.0,5844669.952,9358710.784,15844.0,67.034,15868.0,14843.0,1018.953,13861.0,BFA_SEN,1.0,1.0,1.0,0.0,1.0,33435.128
22328,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,SLE,1266.0,0.0,0.0,0.0,5844669.952,1887429.12,8001.0,,7362.0,8814.0,6227.0,11425.0,BFA_SLE,1.0,1.0,1.0,1.0,1.0,13906.0
22344,Burkina Faso,2006,1,3,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,13,BFA,TGO,770.0,1.0,1.0,1.0,5844669.952,2202809.088,19788.0,,21792.0,14828.0,25804.467,1754.239,BFA_TGO,1.0,1.0,1.0,0.0,0.0,35257.0
22391,Burkina Faso,2007,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,BFA,BEN,751.0,1.0,1.0,1.0,6755824.128,5511880.704,17783.572,3548.287,17842.725,144.429,16668.586,144.43,BEN_BFA,0.0,0.0,0.0,0.0,0.0,30299.523
22413,Burkina Faso,2007,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,BFA,CIV,753.0,1.0,1.0,1.0,6755824.128,20343635.968,16455.276,14366.72,18194.126,521.987,19202.871,534.961,BFA_CIV,0.0,0.0,0.0,0.0,0.0,345883.495
